,dp_id,MJD
2925,ADP.2020-02-28T01:15:41.335,58906.00629231
2926,ADP.2020-02-28T01:15:41.343,58906.00916342
2927,ADP.2020-02-28T01:15:41.405,58906.03239178
2928,ADP.2020-03-02T01:13:46.597,58909.0480784
2929,ADP.2020-03-02T01:13:46.615,58909.05462946
2930,ADP.2020-03-02T01:13:46.643,58909.06480295
2931,ADP.2020-03-14T01:39:57.535,58921.01886826
2932,ADP.2020-03-14T01:39:57.593,58921.0410328
2933,ADP.2020-03-15T01:34:34.109,58922.03124122
2934,ADP.2020-02-28T01:15:41.473,58906.05680159
2935,ADP.2020-02-28T01:15:41.499,58906.06614203
2936,ADP.2020-02-28T01:15:41.515,58906.07188263
2937,ADP.2020-03-01T01:13:32.091,58908.03919071
2938,ADP.2020-03-01T01:13:32.123,58908.05067102
2939,ADP.2020-03-01T01:13:32.141,58908.05712937
2940,ADP.2020-02-27T01:18:44.999,58905.0281454
2941,ADP.2020-02-27T01:18:45.001,58905.02888607
2942,ADP.2020-02-27T01:18:45.003,58905.0296272
2943,ADP.2020-02-27T01:18:45.037,58905.04352738
2944,ADP.2020-02-27T01:18:45.039,58905.04426851
2945,ADP.2020-02-27T01:18:45.063,58905.05403814
2946,ADP.2020-02-28T01:15:41.487,58906.06182478
2947,ADP.2020-02-28T01:15:41.495,58906.06470746
2948,ADP.2020-02-28T01:15:41.497,58906.06542452
2949,ADP.2020-02-28T01:15:41.511,58906.07044748
2950,ADP.2020-03-01T01:13:32.041,58908.02123818
2951,ADP.2020-03-01T01:13:32.103,58908.04349523
2952,ADP.2019-12-13T01:15:34.043,58829.32268438
2953,ADP.2020-02-26T01:17:02.369,58904.03518119
2954,ADP.2020-02-26T01:17:02.371,58904.03603761
2955,ADP.2020-02-26T01:17:02.381,58904.04030867
2956,ADP.2020-02-26T01:17:02.393,58904.04541266
2957,ADP.2020-02-26T01:17:02.427,58904.05995039
2958,ADP.2020-02-26T01:17:02.359,58904.0308989
2959,ADP.2020-02-26T01:17:02.399,58904.04797044
2960,ADP.2020-02-26T01:17:02.415,58904.0547993
2961,ADP.2020-02-26T01:17:02.445,58904.06764642
2962,ADP.2020-02-26T01:17:02.447,58904.06850468
2963,ADP.2020-02-27T01:18:44.949,58905.00886321
2964,ADP.2020-06-09T18:27:15.240,58082.074268537
2965,ADP.2020-06-09T18:58:42.998,58118.045279066
2966,ADP.2020-06-16T15:47:36.358,58046.204195688
2967,ADP.2020-08-10T12:52:39.213,52587.36787269
2968,ADP.2021-08-29T17:14:32.603,52541.33954204
2969,ADP.2020-03-01T01:13:32.153,58908.06143508
2970,ADP.2020-03-01T01:13:32.175,58908.06934003
2971,ADP.2020-03-02T01:13:46.575,58909.04005756
2972,ADP.2020-03-02T01:13:46.583,58909.04297429
2973,ADP.2020-03-02T01:13:46.593,58909.04662091
2974,ADP.2020-03-02T01:13:46.601,58909.04952524
2975,ADP.2020-02-28T01:15:41.439,58906.04459095
2976,ADP.2020-02-28T01:15:41.441,58906.04530847
2977,ADP.2020-02-28T01:15:41.455,58906.05034335
2978,ADP.2020-02-28T01:15:41.483,58906.06038986
2979,ADP.2020-02-28T01:15:41.485,58906.06110715
2980,ADP.2020-03-01T01:13:32.031,58908.01765176
2981,ADP.2020-02-28T01:15:41.425,58906.03956787
2982,ADP.2020-02-28T01:15:41.471,58906.05608396
2983,ADP.2020-02-28T01:15:41.489,58906.06254218
2984,ADP.2020-02-28T01:15:41.501,58906.06685967
2985,ADP.2020-03-01T01:13:32.081,58908.03560151
2986,ADP.2020-03-01T01:13:32.131,58908.05354144
2987,ADP.2020-03-15T01:34:34.133,58922.04041962
2988,ADP.2020-03-15T01:34:34.151,58922.04729524
2989,ADP.2020-03-15T01:34:34.195,58922.06447015
2990,ADP.2020-03-15T01:34:34.217,58922.07350966
2991,ADP.2020-03-15T01:34:34.219,58922.07433297
2992,ADP.2020-03-15T01:34:34.225,58922.07679641
2993,ADP.2020-03-01T01:13:32.165,58908.06575199
2994,ADP.2020-03-01T01:13:32.183,58908.07221047
2995,ADP.2020-03-01T01:13:32.185,58908.07292799
2996,ADP.2020-03-02T01:13:46.561,58909.03496515
2997,ADP.2020-03-02T01:13:46.595,58909.04734931
2998,ADP.2020-03-02T01:13:46.609,58909.05244233
2999,ADP.2020-02-27T01:18:45.081,58905.06070286
3000,ADP.2020-02-27T01:18:45.117,58905.07493941
3001,ADP.2020-02-28T01:15:41.331,58906.00485739
3002,ADP.2020-02-28T01:15:41.341,58906.0084459
3003,ADP.2020-02-28T01:15:41.361,58906.01562106
3004,ADP.2020-02-28T01:15:41.381,58906.02378077
3005,ADP.2020-03-15T01:34:34.199,58922.06611399
3006,ADP.2020-03-15T01:34:34.203,58922.06775714
3007,ADP.2020-03-15T01:34:34.255,58922.08912302
3008,ADP.2020-03-15T01:34:34.277,58922.09828997
3009,ADP.2020-03-16T01:25:54.446,58922.99149439
3010,ADP.2020-03-16T01:25:54.448,58922.99225763
3011,ADP.2020-03-01T01:13:32.133,58908.05426104
3012,ADP.2020-03-01T01:13:32.151,58908.06071745
3013,ADP.2020-03-01T01:13:32.181,58908.07149284
3014,ADP.2020-03-01T01:13:32.193,58908.07600663
3015,ADP.2020-03-02T01:13:46.551,58909.03135464
3016,ADP.2020-03-02T01:13:46.565,58909.03642333
3017,ADP.2020-02-27T01:18:45.025,58905.03908315
3018,ADP.2020-02-27T01:18:45.027,58905.03982382
3019,ADP.2020-02-27T01:18:45.049,58905.04794788
3020,ADP.2020-02-27T01:18:45.065,58905.05477777
3021,ADP.2020-02-27T01:18:45.077,58905.05922176
3022,ADP.2020-02-27T01:18:45.113,58905.07343458
3023,ADP.2020-02-26T01:17:02.459,58904.0747313
3024,ADP.2020-02-27T01:18:44.953,58905.01029836
3025,ADP.2020-02-27T01:18:44.955,58905.01101564
3026,ADP.2020-02-27T01:18:44.979,58905.01976577
3027,ADP.2020-02-27T01:18:44.987,58905.02373636
3028,ADP.2020-02-27T01:18:45.059,58905.05160491
3029,ADP.2020-03-02T01:13:46.619,58909.05608764
3030,ADP.2020-03-14T01:39:57.529,58921.01657693
3031,ADP.2020-03-14T01:39:57.533,58921.0181048
3032,ADP.2020-03-14T01:39:57.539,58921.02039647
3033,ADP.2020-03-14T01:39:57.547,58921.02345162
3034,ADP.2020-03-14T01:39:57.549,58921.0242159
3035,ADP.2020-03-01T01:13:32.033,58908.01836789
3036,ADP.2020-03-01T01:13:32.051,58908.02482614
3037,ADP.2020-03-01T01:13:32.061,58908.02841395
3038,ADP.2020-03-01T01:13:32.107,58908.04493015
3039,ADP.2020-03-01T01:13:32.119,58908.04923599
3040,ADP.2020-03-01T01:13:32.121,58908.04995351
3041,ADP.2020-03-15T01:34:34.233,58922.08008363
3042,ADP.2020-03-15T01:34:34.243,58922.08419254
3043,ADP.2020-03-15T01:34:34.245,58922.08501423
3044,ADP.2020-03-16T01:25:54.450,58922.99302283
3045,ADP.2020-03-16T01:25:54.506,58923.01441082
3046,ADP.2020-03-16T01:25:54.514,58923.01746596
3047,ADP.2020-03-01T01:13:32.161,58908.06430526
3048,ADP.2020-03-01T01:13:32.171,58908.06790465
3049,ADP.2020-03-02T01:13:46.591,58909.04589089
3050,ADP.2020-03-02T01:13:46.605,58909.05098342
3051,ADP.2020-03-14T01:39:57.537,58921.0196322
3052,ADP.2020-03-14T01:39:57.559,58921.02804678
3053,ADP.2020-03-02T01:13:46.625,58909.05826358
3054,ADP.2020-03-14T01:39:57.519,58921.01275763
3055,ADP.2020-03-14T01:39:57.523,58921.01428491
3056,ADP.2020-03-14T01:39:57.541,58921.02116064
3057,ADP.2020-03-14T01:39:57.555,58921.02650711
3058,ADP.2020-03-14T01:39:57.603,58921.044852
3059,ADP.2020-03-14T01:39:57.569,58921.03186656
3060,ADP.2020-03-14T01:39:57.573,58921.03339384
3061,ADP.2020-03-14T01:39:57.581,58921.03644933
3062,ADP.2020-03-14T01:39:57.597,58921.04256101
3063,ADP.2020-03-14T01:39:57.613,58921.04868311
3064,ADP.2020-03-14T01:39:57.621,58921.0517386
3065,ADP.2020-02-28T01:15:41.397,58906.02952171
3066,ADP.2020-02-28T01:15:41.401,58906.03095651
3067,ADP.2020-02-28T01:15:41.437,58906.04387424
3068,ADP.2020-02-28T01:15:41.443,58906.04602795
3069,ADP.2020-03-01T01:13:32.065,58908.02984933
3070,ADP.2020-03-01T01:13:32.073,58908.03271986
3071,ADP.2020-03-02T01:13:46.589,58909.04516168
3072,ADP.2020-03-02T01:13:46.621,58909.05681674
3073,ADP.2020-03-02T01:13:46.637,58909.06261602
3074,ADP.2020-03-02T01:13:46.645,58909.06553216
3075,ADP.2020-03-14T01:39:57.521,58921.01352109
3076,ADP.2020-03-14T01:39:57.563,58921.02957592
3077,ADP.2020-02-28T01:15:41.321,58906.0012624
3078,ADP.2020-02-28T01:15:41.363,58906.0173178
3079,ADP.2020-02-28T01:15:41.377,58906.02234805
3080,ADP.2020-02-28T01:15:41.383,58906.02449863
3081,ADP.2020-02-28T01:15:41.459,58906.05177977
3082,ADP.2020-02-28T01:15:41.507,58906.06901222
3083,ADP.2020-03-16T01:25:54.460,58922.99684214
3084,ADP.2020-03-16T01:25:54.536,58923.02586887
3085,ADP.2020-03-16T01:25:54.550,58923.03121709
3086,ADP.2020-03-16T01:25:54.552,58923.03198183
3087,ADP.2020-03-16T01:25:54.554,58923.03274437
3088,ADP.2020-03-16T01:25:54.566,58923.03733872
3089,ADP.2020-02-27T01:18:45.123,58905.07719683
3090,ADP.2020-02-28T01:15:41.365,58906.01803995
3091,ADP.2020-02-28T01:15:41.385,58906.02521673
3092,ADP.2020-02-28T01:15:41.391,58906.02736882
3093,ADP.2020-02-28T01:15:41.427,58906.04028527
3094,ADP.2020-02-28T01:15:41.429,58906.04100291
3095,ADP.2020-03-02T01:13:46.553,58909.03208304
3096,ADP.2020-03-02T01:13:46.579,58909.04151586
3097,ADP.2020-03-02T01:13:46.623,58909.05754594
3098,ADP.2020-03-02T01:13:46.635,58909.06188658
3099,ADP.2020-03-14T01:39:57.557,58921.02728273
3100,ADP.2020-03-14T01:39:57.567,58921.0311039
3101,ADP.2020-03-16T01:25:54.556,58923.03350784
3102,ADP.2020-03-16T01:25:54.588,58923.045754
3103,ADP.2020-03-16T01:25:54.626,58923.06051015
3104,ADP.2020-03-16T01:25:54.632,58923.06297544
3105,ADP.2020-03-16T01:25:54.644,58923.06790708
3106,ADP.2020-03-16T01:25:54.650,58923.07037111
3107,ADP.2020-03-14T01:39:57.595,58921.0417965
3108,ADP.2020-03-14T01:39:57.607,58921.04639132
3109,ADP.2020-03-14T01:39:57.615,58921.04944739
3110,ADP.2020-03-14T01:39:57.623,58921.05250242
3111,ADP.2020-03-14T01:39:57.643,58921.06026917
3112,ADP.2020-03-14T01:39:57.685,58921.0775258
3113,ADP.2020-03-01T01:13:32.075,58908.03343773
3114,ADP.2020-03-01T01:13:32.093,58908.0399073
3115,ADP.2020-03-01T01:13:32.105,58908.04421263
3116,ADP.2020-03-01T01:13:32.163,58908.06503447
3117,ADP.2020-03-02T01:13:46.555,58909.03281283
3118,ADP.2020-03-02T01:13:46.603,58909.05025421
3119,ADP.2020-03-01T01:13:32.029,58908.0169325
3120,ADP.2020-03-01T01:13:32.047,58908.0233911
3121,ADP.2020-03-01T01:13:32.049,58908.02410862
3122,ADP.2020-03-01T01:13:32.055,58908.0262621
3123,ADP.2020-03-01T01:13:32.087,58908.0377544
3124,ADP.2020-03-01T01:13:32.139,58908.05641174
3125,ADP.2020-03-14T01:39:57.647,58921.06191232
3126,ADP.2020-03-14T01:39:57.661,58921.06766449
3127,ADP.2020-03-14T01:39:57.751,58921.10518788
3128,ADP.2020-03-15T01:34:34.091,58922.02436596
3129,ADP.2020-03-15T01:34:34.107,58922.03047729
3130,ADP.2020-03-15T01:34:34.113,58922.03276873
3131,ADP.2020-02-28T01:15:41.475,58906.05751922
3132,ADP.2020-02-28T01:15:41.477,58906.05823685
3133,ADP.2020-02-28T01:15:41.509,58906.06972997
3134,ADP.2020-03-01T01:13:32.077,58908.03415501
3135,ADP.2020-03-01T01:13:32.089,58908.03847204
3136,ADP.2020-03-01T01:13:32.095,58908.04062447
3137,ADP.2020-03-16T01:25:54.568,58923.03810334
3138,ADP.2020-03-16T01:25:54.572,58923.0396304
3139,ADP.2020-03-16T01:25:54.638,58923.06544051
3140,ADP.2020-03-16T01:25:54.652,58923.0711943
3141,ADP.2020-03-16T01:25:54.692,58923.0876282
3142,ADP.2020-03-16T01:25:54.728,58923.10257128
3143,ADP.2020-03-14T01:39:57.649,58921.06273389
3144,ADP.2020-03-14T01:39:57.653,58921.06437785
3145,ADP.2020-03-14T01:39:57.681,58921.07588208
3146,ADP.2020-03-14T01:39:57.683,58921.07670434
3147,ADP.2020-03-14T01:39:57.695,58921.08163518
3148,ADP.2020-03-14T01:39:57.763,58921.11046571
3149,ADP.2020-03-14T01:39:57.579,58921.03568529
3150,ADP.2020-03-14T01:39:57.583,58921.03721326
3151,ADP.2020-03-14T01:39:57.591,58921.04026864
3152,ADP.2020-03-14T01:39:57.601,58921.0440883
3153,ADP.2020-03-14T01:39:57.619,58921.05097467
3154,ADP.2020-03-14T01:39:57.631,58921.0555585
3155,ADP.2020-03-15T01:34:34.137,58922.04194725
3156,ADP.2020-03-15T01:34:34.141,58922.04347477
3157,ADP.2020-03-15T01:34:34.179,58922.05800023
3158,ADP.2020-03-15T01:34:34.211,58922.07104424
3159,ADP.2020-03-15T01:34:34.213,58922.07186605
3160,ADP.2020-03-15T01:34:34.229,58922.07844048
3161,ADP.2020-03-14T01:39:57.605,58921.04562762
3162,ADP.2020-03-14T01:39:57.617,58921.05021097
3163,ADP.2020-03-14T01:39:57.687,58921.07834749
3164,ADP.2020-03-14T01:39:57.707,58921.08656519
3165,ADP.2020-03-14T01:39:57.743,58921.10166916
3166,ADP.2020-03-15T01:34:34.131,58922.03965558
3167,ADP.2020-03-16T01:25:54.662,58923.0753017
3168,ADP.2020-03-16T01:25:54.678,58923.08187603
3169,ADP.2020-03-16T01:25:54.680,58923.08269771
3170,ADP.2020-03-16T01:25:54.710,58923.09503648
3171,ADP.2020-03-16T01:25:54.722,58923.09996616
3172,ADP.2020-03-16T01:25:54.724,58923.10080555
3173,ADP.2020-03-01T01:13:32.157,58908.06287011
3174,ADP.2020-03-01T01:13:32.159,58908.06358763
3175,ADP.2020-03-01T01:13:32.177,58908.07005767
3176,ADP.2020-03-02T01:13:46.571,58909.03861084
3177,ADP.2020-03-02T01:13:46.573,58909.03932847
3178,ADP.2020-03-02T01:13:46.617,58909.05535855
3179,ADP.2020-03-01T01:13:32.109,58908.04564813
3180,ADP.2020-03-01T01:13:32.115,58908.04780061
3181,ADP.2020-03-01T01:13:32.125,58908.05138866
3182,ADP.2020-03-01T01:13:32.143,58908.057847
3183,ADP.2020-03-01T01:13:32.189,58908.07457137
3184,ADP.2020-03-02T01:13:46.569,58909.03788151
3185,ADP.2020-03-02T01:13:46.611,58909.05317197
3186,ADP.2020-03-02T01:13:46.633,58909.06115714
3187,ADP.2020-03-14T01:39:57.561,58921.02881129
3188,ADP.2020-03-14T01:39:57.585,58921.03797847
3189,ADP.2020-03-14T01:39:57.629,58921.05479422
3190,ADP.2020-03-14T01:39:57.651,58921.06355581
3191,ADP.2020-03-16T01:25:54.740,58923.10784808
3192,ADP.2020-06-09T08:19:00.522,58121.034622662
3193,ADP.2020-06-09T08:19:01.106,58125.281882096
3194,ADP.2020-06-09T08:19:01.413,58129.016011381
3195,ADP.2020-06-09T09:18:22.822,58201.010692123
3196,ADP.2020-06-09T09:44:08.202,58211.03322174
3197,ADP.2020-03-15T01:34:34.247,58922.08583604
3198,ADP.2020-03-15T01:34:34.249,58922.08665784
3199,ADP.2020-03-15T01:34:34.263,58922.09241001
3200,ADP.2020-03-15T01:34:34.297,58922.10708629
3201,ADP.2020-03-15T01:34:34.299,58922.10796539
3202,ADP.2020-03-16T01:25:54.470,58923.00066133
3203,ADP.2018-04-24T01:06:42.442,58230.99241252
3204,ADP.2018-04-24T01:06:42.444,58231.00800307
3205,ADP.2018-04-24T01:06:42.472,58231.01204276
3206,ADP.2018-05-01T01:05:25.238,58237.97255467
3207,ADP.2018-05-01T01:05:25.240,58237.97358459
3208,ADP.2018-05-01T01:05:25.342,58237.98751973
3209,ADP.2020-03-15T01:34:34.135,58922.04118437
3210,ADP.2020-03-15T01:34:34.165,58922.0526416
3211,ADP.2020-03-15T01:34:34.175,58922.05646102
3212,ADP.2020-03-15T01:34:34.197,58922.06529288
3213,ADP.2020-03-15T01:34:34.227,58922.07761822
3214,ADP.2020-03-15T01:34:34.231,58922.07926229
3215,ADP.2020-03-14T01:39:57.691,58921.07999261
3216,ADP.2020-03-14T01:39:57.693,58921.08081302
3217,ADP.2020-03-14T01:39:57.741,58921.10078971
3218,ADP.2020-03-14T01:39:57.753,58921.10606755
3219,ADP.2020-03-14T01:39:57.761,58921.10958604
3220,ADP.2020-03-15T01:34:34.111,58922.03200527
3221,ADP.2020-03-02T01:13:46.599,58909.04880749
3222,ADP.2020-03-14T01:39:57.527,58921.01581266
3223,ADP.2020-03-14T01:39:57.543,58921.02192376
3224,ADP.2020-03-14T01:39:57.565,58921.03033823
3225,ADP.2020-03-14T01:39:57.587,58921.0387417
3226,ADP.2020-03-14T01:39:57.655,58921.06519942
3227,ADP.2020-03-14T01:39:57.633,58921.05632197
3228,ADP.2020-03-14T01:39:57.671,58921.07177409
3229,ADP.2020-03-14T01:39:57.673,58921.07259544
3230,ADP.2020-03-14T01:39:57.737,58921.09903047
3231,ADP.2020-03-14T01:39:57.759,58921.10870798
3232,ADP.2020-03-15T01:34:34.077,58922.01901855
3233,ADP.2020-03-16T01:25:54.736,58923.10608872
3234,ADP.2020-03-16T01:25:54.738,58923.10697002
3235,ADP.2020-06-09T08:19:00.706,58122.056915563
3236,ADP.2020-06-09T08:41:11.232,58152.095349758
3237,ADP.2020-06-09T08:41:11.607,58153.223807122
3238,ADP.2020-06-09T08:41:13.755,58171.150467988
3239,ADP.2020-03-15T01:34:34.079,58922.0197826
3240,ADP.2020-03-15T01:34:34.099,58922.02742168
3241,ADP.2020-03-15T01:34:34.121,58922.03582423
3242,ADP.2020-03-15T01:34:34.221,58922.07515338
3243,ADP.2020-03-15T01:34:34.223,58922.07597496
3244,ADP.2020-03-15T01:34:34.275,58922.09740994
3245,ADP.2020-03-02T01:13:46.627,58909.05898133
3246,ADP.2020-03-02T01:13:46.631,58909.06043939
3247,ADP.2020-03-14T01:39:57.525,58921.01504861
3248,ADP.2020-03-14T01:39:57.551,58921.02497937
3249,ADP.2020-03-14T01:39:57.589,58921.03950587
3250,ADP.2020-03-14T01:39:57.637,58921.05784971
3251,ADP.2020-03-16T01:25:54.508,58923.01517579
3252,ADP.2020-03-16T01:25:54.548,58923.03045246
3253,ADP.2020-03-16T01:25:54.608,58923.05339204
3254,ADP.2020-03-16T01:25:54.614,58923.05568384
3255,ADP.2020-03-16T01:25:54.618,58923.05722617
3256,ADP.2020-03-16T01:25:54.690,58923.08680732
3257,ADP.2020-06-09T09:44:09.535,58220.997964945
3258,ADP.2020-06-09T14:14:31.849,57850.011098821
3259,ADP.2020-06-09T17:47:31.235,58011.288621244
3260,ADP.2020-06-09T17:47:32.372,58019.338549914
3261,ADP.2020-06-09T18:27:14.066,58077.197246567
3262,ADP.2020-06-09T18:27:14.604,58078.055187316
3263,ADP.2020-03-14T01:39:57.667,58921.07012967
3264,ADP.2020-03-14T01:39:57.669,58921.0709516
3265,ADP.2020-03-14T01:39:57.697,58921.08245791
3266,ADP.2020-03-14T01:39:57.731,58921.09643866
3267,ADP.2020-03-15T01:34:34.081,58922.02054676
3268,ADP.2020-03-15T01:34:34.083,58922.02131069
3269,ADP.2020-03-15T01:34:34.153,58922.04806009
3270,ADP.2020-03-15T01:34:34.171,58922.05493328
3271,ADP.2020-03-15T01:34:34.185,58922.06036147
3272,ADP.2020-03-15T01:34:34.237,58922.08172805
3273,ADP.2020-03-15T01:34:34.241,58922.08337097
3274,ADP.2020-03-15T01:34:34.253,58922.08830145
3275,ADP.2020-03-15T01:34:34.271,58922.09569735
3276,ADP.2020-03-16T01:25:54.452,58922.99378619
3277,ADP.2020-03-16T01:25:54.468,58922.99989682
3278,ADP.2020-03-16T01:25:54.472,58923.00142446
3279,ADP.2020-03-16T01:25:54.504,58923.01364665
3280,ADP.2020-03-16T01:25:54.542,58923.02816066
3281,ADP.2020-06-09T14:14:34.669,57869.988964175
3282,ADP.2020-06-09T16:59:59.468,57975.418764409
3283,ADP.2020-06-09T17:47:30.421,58003.302057567
3284,ADP.2020-06-09T17:47:33.366,58027.234803487
3285,ADP.2020-06-09T18:58:41.463,58106.037833514
3286,ADP.2020-06-09T18:58:42.575,58116.040168913
3287,ADP.2020-03-15T01:34:34.139,58922.04271107
3288,ADP.2020-03-15T01:34:34.143,58922.04423916
3289,ADP.2020-03-15T01:34:34.145,58922.0450031
3290,ADP.2020-03-15T01:34:34.157,58922.04958588
3291,ADP.2020-03-15T01:34:34.167,58922.05340553
3292,ADP.2020-03-15T01:34:34.181,58922.05876462
3293,ADP.2020-03-15T01:34:34.281,58922.10004909
3294,ADP.2020-03-15T01:34:34.303,58922.10972533
3295,ADP.2020-03-16T01:25:54.502,58923.01288272
3296,ADP.2020-03-16T01:25:54.540,58923.02739777
3297,ADP.2020-03-16T01:25:54.676,58923.08105434
3298,ADP.2020-03-16T01:25:54.716,58923.0974894
3299,ADP.2020-03-14T01:39:57.733,58921.0972754
3300,ADP.2020-03-14T01:39:57.757,58921.10782645
3301,ADP.2020-03-14T01:39:57.765,58921.11134504
3302,ADP.2020-03-14T01:39:57.767,58921.11222484
3303,ADP.2020-03-15T01:34:34.085,58922.02207486
3304,ADP.2020-03-15T01:34:34.097,58922.02665775
3305,ADP.2020-03-15T01:34:34.123,58922.03658827
3306,ADP.2020-03-15T01:34:34.147,58922.04576645
3307,ADP.2020-03-15T01:34:34.183,58922.05954302
3308,ADP.2020-03-15T01:34:34.191,58922.06282735
3309,ADP.2020-03-15T01:34:34.193,58922.06364869
3310,ADP.2020-03-15T01:34:34.205,58922.06857929
3311,ADP.2020-03-14T01:39:57.665,58921.06930799
3312,ADP.2020-03-14T01:39:57.679,58921.07506039
3313,ADP.2020-03-14T01:39:57.727,58921.09479424
3314,ADP.2020-03-14T01:39:57.755,58921.10694735
3315,ADP.2020-03-15T01:34:34.087,58922.02283809
3316,ADP.2020-03-15T01:34:34.095,58922.02589416
3317,ADP.2020-06-09T18:27:14.804,58079.19446427
3318,ADP.2020-06-09T18:27:14.916,58080.104136059
3319,ADP.2020-06-16T15:47:35.817,58043.238520476
3320,ADP.2020-06-16T15:47:36.988,58050.140961052
3321,ADP.2020-06-16T15:47:37.298,58056.324961676
3322,ADP.2020-08-12T07:03:48.160,52277.28041314
3323,ADP.2020-03-16T01:25:54.454,58922.99454977
3324,ADP.2020-03-16T01:25:54.456,58922.99531347
3325,ADP.2020-03-16T01:25:54.466,58922.99913289
3326,ADP.2020-03-16T01:25:54.516,58923.01823014
3327,ADP.2020-03-16T01:25:54.518,58923.01899372
3328,ADP.2020-03-16T01:25:54.584,58923.04422521
3329,ADP.2020-03-15T01:34:34.101,58922.02818549
3330,ADP.2020-03-15T01:34:34.127,58922.03811614
3331,ADP.2020-03-15T01:34:34.159,58922.05034992
3332,ADP.2020-03-15T01:34:34.169,58922.05416969
3333,ADP.2020-03-15T01:34:34.189,58922.0620052
3334,ADP.2020-03-15T01:34:34.207,58922.06940133
3335,ADP.2020-03-16T01:25:54.734,58923.10520904
3336,ADP.2020-06-09T08:19:00.811,58123.038846802
3337,ADP.2020-06-09T08:19:01.457,58130.007787326
3338,ADP.2020-06-09T08:41:12.376,58162.107152339
3339,ADP.2020-06-09T08:41:12.886,58164.126912614
3340,ADP.2020-06-09T08:41:13.042,58165.050337979
3341,ADP.2021-10-04T09:02:36.784,52289.10549407
3342,ADP.2020-03-15T01:34:34.209,58922.07022302
3343,ADP.2020-03-15T01:34:34.215,58922.07268774
3344,ADP.2020-03-15T01:34:34.259,58922.09076698
3345,ADP.2020-03-16T01:25:54.482,58923.00524399
3346,ADP.2020-03-16T01:25:54.484,58923.00600792
3347,ADP.2020-03-16T01:25:54.512,58923.01670226
3348,ADP.2020-06-09T18:58:43.237,58119.046298381
3349,ADP.2020-06-16T15:47:37.789,58035.198364476
3350,ADP.2021-09-09T09:02:25.548,52245.27073566
3351,ADP.2021-09-19T08:13:53.322,58135.254764936
3352,ADP.2020-03-16T01:25:54.562,58923.0358112
3353,ADP.2020-03-16T01:25:54.592,58923.04728094
3354,ADP.2020-03-16T01:25:54.628,58923.06133241
3355,ADP.2020-03-16T01:25:54.664,58923.07612443
3356,ADP.2020-03-16T01:25:54.700,58923.09092664
3357,ADP.2020-06-09T08:19:01.645,58131.248244125
3358,ADP.2020-03-15T01:34:34.119,58922.0350603
3359,ADP.2020-03-15T01:34:34.149,58922.04653073
3360,ADP.2020-03-15T01:34:34.187,58922.06118409
3361,ADP.2020-03-15T01:34:34.201,58922.06693545
3362,ADP.2020-03-15T01:34:34.239,58922.08254904
3363,ADP.2020-03-15T01:34:34.251,58922.08747918
3364,ADP.2020-03-16T01:25:54.586,58923.04499077
3365,ADP.2020-03-16T01:25:54.600,58923.05033701
3366,ADP.2020-03-16T01:25:54.602,58923.05110059
3367,ADP.2020-03-16T01:25:54.666,58923.07694531
3368,ADP.2020-03-16T01:25:54.674,58923.08023311
3369,ADP.2020-03-16T01:25:54.682,58923.08351929
3370,ADP.2020-03-16T01:25:54.744,58923.10960837
3371,ADP.2020-06-09T08:41:10.970,58152.106328155
3372,ADP.2020-06-09T08:41:13.090,58168.236424561
3373,ADP.2020-06-09T09:18:23.020,58202.997812811
3374,ADP.2020-06-09T09:18:23.203,58205.012297938
3375,ADP.2020-06-09T09:44:08.359,58211.05710768
3376,ADP.2020-03-15T01:34:34.287,58922.10268801
3377,ADP.2020-03-16T01:25:54.458,58922.9960774
3378,ADP.2020-03-16T01:25:54.500,58923.01211972
3379,ADP.2020-03-16T01:25:54.520,58923.01975881
3380,ADP.2020-03-16T01:25:54.538,58923.02663488
3381,ADP.2020-03-16T01:25:54.616,58923.0564487
3382,ADP.2020-03-15T01:34:34.235,58922.08090532
3383,ADP.2020-03-15T01:34:34.269,58922.09487589
3384,ADP.2020-03-16T01:25:54.522,58923.02052158
3385,ADP.2020-03-16T01:25:54.524,58923.02128574
3386,ADP.2020-03-16T01:25:54.530,58923.02357823
3387,ADP.2020-03-16T01:25:54.582,58923.04344982
3388,ADP.2020-03-16T01:25:54.526,58923.02204944
3389,ADP.2020-03-16T01:25:54.528,58923.02281314
3390,ADP.2020-03-16T01:25:54.544,58923.02892436
3391,ADP.2020-03-16T01:25:54.558,58923.03427165
3392,ADP.2020-03-16T01:25:54.560,58923.03504901
3393,ADP.2020-03-16T01:25:54.564,58923.03657525
3394,ADP.2020-06-09T14:14:31.955,57852.001822126
3395,ADP.2020-06-09T14:14:34.088,57865.982244253
3396,ADP.2020-06-09T16:26:09.285,57959.378305831
3397,ADP.2020-06-09T17:47:30.841,58007.364605392
3398,ADP.2020-06-09T18:16:37.439,58029.201251076
3399,ADP.2020-06-09T18:27:12.937,58070.191362582
3400,ADP.2020-03-15T01:34:34.265,58922.0932317
3401,ADP.2020-03-15T01:34:34.267,58922.09405362
3402,ADP.2020-03-15T01:34:34.273,58922.09653524
3403,ADP.2020-03-16T01:25:54.486,58923.00677151
3404,ADP.2020-03-16T01:25:54.498,58923.01135498
3405,ADP.2020-03-16T01:25:54.510,58923.01593949
3406,ADP.2020-03-16T01:25:54.684,58923.0843419
