Station:;lsc;;;;;;;;;;;
Date range:;[2016-08-01,2021-08-01];;;;;;;;;;;
;;;;;;;;;;;;
date;[Min]VV;[Avg]VV;[Max]VV;[data%]VV;[Min]DV;[Avg]DV;[Max]DV;[data%]DV;[Min]RS2;[Avg]RS2;[Max]RS2;[data%]RS2
2016-08-01;0.00;1.28;4.32;100.00;-155.92;204.08;204.08;100.00;0.00;189.19;705.00;100.00
2016-08-02;0.00;1.38;7.03;100.00;-61.51;298.49;298.49;100.00;0.00;74.81;822.00;100.00
2016-08-03;0.00;1.37;4.85;100.00;123.42;123.42;123.42;100.00;0.00;152.75;919.00;100.00
2016-08-04;0.00;1.20;5.88;100.00;14.97;14.97;14.97;100.00;0.00;188.56;739.90;100.00
2016-08-05;0.00;1.67;4.68;100.00;97.96;97.96;97.96;100.00;0.00;71.75;427.00;100.00
2016-08-06;0.00;1.60;5.95;100.00;84.61;84.61;84.61;100.00;0.00;188.55;726.70;100.00
2016-08-07;0.00;1.41;4.67;100.00;127.00;127.00;127.00;100.00;0.00;89.68;932.00;100.00
2016-08-08;0.00;1.34;4.93;100.00;90.94;90.94;90.94;100.00;0.00;102.78;939.00;100.00
2016-08-09;0.00;1.23;4.92;100.00;-104.94;255.06;255.06;100.00;0.00;55.90;551.20;100.00
2016-08-10;0.00;1.11;4.96;100.00;-44.32;315.68;315.68;100.00;0.00;57.21;305.80;100.00
2016-08-11;0.00;1.36;5.70;100.00;-113.01;246.99;246.99;100.00;0.00;156.25;1015.00;100.00
2016-08-12;0.00;1.18;4.74;100.00;-34.87;325.13;325.13;100.00;0.00;94.45;967.00;100.00
2016-08-13;0.00;1.47;6.03;100.00;-75.15;284.85;284.85;100.00;0.00;181.98;968.00;100.00
2016-08-14;0.00;1.34;8.03;100.00;-99.59;260.41;260.41;100.00;0.00;132.80;950.00;100.00
2016-08-15;0.00;1.47;7.02;100.00;17.14;17.14;17.14;100.00;0.00;208.78;756.20;100.00
2016-08-16;0.00;1.37;5.07;100.00;-38.51;321.49;321.49;100.00;0.00;182.78;872.00;100.00
2016-08-17;0.00;1.40;5.37;100.00;38.28;38.28;38.28;100.00;0.00;212.38;768.70;100.00
2016-08-18;0.00;1.69;6.24;100.00;47.18;47.18;47.18;100.00;0.00;217.61;791.50;100.00
2016-08-19;0.00;1.87;6.35;100.00;28.17;28.17;28.17;100.00;0.00;214.41;794.40;100.00
2016-08-20;0.00;1.85;6.00;100.00;55.17;55.17;55.17;100.00;0.00;215.62;787.20;100.00
2016-08-21;0.00;1.47;7.62;100.00;-133.88;226.13;226.13;100.00;0.00;222.67;797.30;100.00
2016-08-22;0.00;1.46;5.31;100.00;-126.53;233.47;233.47;100.00;0.00;115.43;1008.00;100.00
2016-08-23;0.00;1.31;5.96;100.00;15.95;15.95;15.95;100.00;0.00;113.56;979.00;100.00
2016-08-24;0.00;1.64;6.26;100.00;84.15;84.15;84.15;100.00;0.00;169.33;998.00;100.00
2016-08-25;0.00;2.19;5.96;100.00;44.98;44.98;44.98;100.00;0.00;224.85;800.00;100.00
2016-08-26;0.00;1.36;5.57;100.00;1.90;1.90;1.90;100.00;0.00;122.62;1099.00;100.00
2016-08-27;0.00;1.30;5.67;100.00;-37.38;322.62;322.62;100.00;0.00;115.25;957.00;100.00
2016-08-28;0.00;1.83;7.52;100.00;-15.02;344.98;344.98;100.00;0.00;157.13;998.00;100.00
2016-08-29;0.00;1.84;5.22;100.00;43.64;43.64;43.64;100.00;0.00;143.70;872.00;100.00
2016-08-30;0.00;1.25;4.27;100.00;-157.62;202.38;202.38;100.00;0.00;215.78;799.40;100.00
2016-08-31;0.00;1.85;7.39;100.00;-21.49;338.51;338.51;100.00;0.00;209.85;821.00;100.00
2016-09-01;0.00;1.59;6.12;100.00;10.48;10.48;10.48;100.00;0.00;164.12;996.00;100.00
2016-09-02;0.00;1.83;5.77;100.00;31.99;31.99;31.99;100.00;0.00;238.91;851.00;100.00
2016-09-03;0.00;1.93;4.90;100.00;18.66;18.66;18.66;100.00;0.00;243.55;870.00;100.00
2016-09-04;0.00;1.79;6.02;100.00;10.48;10.48;10.48;100.00;0.00;246.42;880.00;100.00
2016-09-05;0.00;1.92;6.04;100.00;59.54;59.54;59.54;100.00;0.00;250.58;877.00;100.00
2016-09-06;0.00;1.27;6.15;100.00;-121.63;238.37;238.37;100.00;0.00;226.97;841.00;100.00
2016-09-07;0.00;1.78;6.42;100.00;-138.40;221.60;221.60;100.00;0.00;185.55;1214.00;100.00
2016-09-08;0.00;1.58;5.51;100.00;-26.53;333.47;333.47;100.00;0.00;220.01;889.00;100.00
2016-09-09;0.00;1.26;5.15;100.00;-105.96;254.04;254.04;100.00;0.00;82.61;503.80;100.00
2016-09-10;0.00;1.17;4.39;100.00;-75.91;284.09;284.09;100.00;0.00;56.03;381.80;100.00
2016-09-11;0.00;1.49;5.37;100.00;-79.24;280.76;280.76;100.00;0.00;94.85;638.30;100.00
2016-09-12;0.00;1.70;7.04;100.00;-41.07;318.93;318.93;100.00;0.00;258.80;888.00;100.00
2016-09-13;0.00;1.87;8.37;100.00;-102.56;257.44;257.44;100.00;0.00;251.70;922.00;100.00
2016-09-14;0.00;1.19;4.51;100.00;-78.79;281.21;281.21;100.00;0.00;97.00;487.30;100.00
2016-09-15;0.00;1.70;5.43;100.00;-27.57;332.43;332.43;100.00;0.00;222.89;1236.00;100.00
2016-09-16;0.00;1.72;5.74;100.00;-32.16;327.84;327.84;100.00;0.00;148.43;1091.00;100.00
2016-09-17;0.00;1.31;5.77;100.00;-53.78;306.23;306.23;100.00;0.00;248.23;905.00;100.00
2016-09-18;0.00;1.54;7.73;100.00;-115.28;244.72;244.72;100.00;0.00;235.60;1173.00;100.00
2016-09-19;0.00;1.37;5.25;100.00;-48.63;311.37;311.37;100.00;0.00;140.27;1013.00;100.00
2016-09-20;0.00;1.14;5.35;100.00;-50.43;309.57;309.57;100.00;0.00;92.36;481.70;100.00
2016-09-21;0.00;1.14;4.39;100.00;-61.44;298.56;298.56;100.00;0.00;76.47;368.50;100.00
2016-09-22;0.00;1.15;5.82;100.00;-86.26;273.74;273.74;100.00;0.00;87.24;451.60;100.00
2016-09-23;0.00;1.48;6.20;100.00;-62.88;297.12;297.12;100.00;0.00;164.59;1030.00;100.00
2016-09-24;0.00;1.55;5.65;100.00;-47.94;312.06;312.06;100.00;0.00;100.68;482.40;100.00
2016-09-25;0.00;1.29;6.55;100.00;-71.10;288.91;288.91;100.00;0.00;126.22;1365.00;100.00
2016-09-26;0.00;1.07;5.13;100.00;-46.94;313.06;313.06;100.00;0.00;69.62;347.80;100.00
2016-09-27;0.00;1.25;5.25;100.00;-56.72;303.28;303.28;100.00;0.00;139.54;983.00;100.00
2016-09-28;0.00;1.10;5.20;100.00;-78.85;281.15;281.15;100.00;0.00;58.13;336.50;100.00
2016-09-29;0.00;1.65;7.01;100.00;60.45;60.45;60.45;100.00;0.00;218.91;1254.00;100.00
2016-09-30;0.00;1.60;5.47;100.00;-27.28;332.72;332.72;100.00;0.00;294.39;972.00;100.00
2016-10-01;0.00;1.62;5.86;100.00;-107.46;252.54;252.54;100.00;0.00;164.01;1114.00;100.00
2016-10-02;0.00;1.37;5.53;100.00;-75.26;284.74;284.74;100.00;0.00;96.90;475.70;100.00
2016-10-03;0.00;1.44;7.00;100.00;-72.97;287.03;287.03;100.00;0.00;128.97;1000.00;100.00
2016-10-04;0.00;1.82;5.66;100.00;-7.68;352.32;352.32;100.00;0.00;292.08;964.00;100.00
2016-10-05;0.00;1.45;5.64;100.00;-57.96;302.04;302.04;100.00;0.00;294.94;964.00;100.00
2016-10-06;0.00;2.38;8.60;100.00;-146.77;213.23;213.23;100.00;0.00;285.00;931.00;100.00
2016-10-07;0.00;1.66;5.32;100.00;-67.47;292.53;292.53;100.00;0.00;279.97;1321.00;100.00
2016-10-08;0.00;1.62;6.09;100.00;-56.42;303.58;303.58;100.00;0.00;307.13;993.00;100.00
2016-10-09;0.00;1.57;7.17;100.00;-111.23;248.77;248.77;100.00;0.00;293.41;1218.00;100.00
2016-10-10;0.00;1.59;6.36;100.00;-57.79;302.22;302.22;100.00;0.00;293.37;1020.00;100.00
2016-10-11;0.00;1.40;6.39;100.00;-63.08;296.92;296.92;100.00;0.00;262.14;1340.00;100.00
2016-10-12;0.00;1.45;5.87;100.00;-90.58;269.42;269.42;100.00;0.00;248.97;1275.00;100.00
2016-10-13;0.00;1.70;6.48;100.00;-30.97;329.03;329.03;100.00;0.00;282.75;1472.00;100.00
2016-10-14;0.00;1.80;11.53;100.00;-6.41;353.60;353.60;100.00;0.00;89.79;579.60;100.00
2016-10-15;0.00;1.53;11.38;100.00;-81.51;278.50;278.50;100.00;0.00;186.59;1408.00;100.00
2016-10-16;0.00;1.99;7.56;100.00;-73.21;286.79;286.79;100.00;0.00;241.12;1273.00;100.00
2016-10-17;0.00;1.87;6.75;100.00;-43.67;316.33;316.33;100.00;0.00;181.69;1594.00;100.00
2016-10-18;0.00;2.24;8.49;100.00;-74.90;285.10;285.10;100.00;0.00;308.51;1268.00;100.00
2016-10-19;0.00;2.51;8.84;100.00;0.92;0.92;0.92;100.00;0.00;340.12;1060.00;100.00
2016-10-20;0.00;1.38;5.44;100.00;-60.10;299.91;299.91;100.00;0.00;343.54;1072.00;100.00
2016-10-21;0.00;1.67;8.20;100.00;-92.62;267.38;267.38;100.00;0.00;285.29;1251.00;100.00
2016-10-22;0.00;1.64;6.34;100.00;-86.60;273.40;273.40;100.00;0.00;197.74;1407.00;100.00
2016-10-23;0.00;2.23;6.99;100.00;6.73;6.73;6.73;100.00;0.00;296.91;1239.00;100.00
2016-10-24;0.00;2.28;8.96;100.00;-9.13;350.88;350.88;100.00;0.00;343.64;1068.00;100.00
2016-10-25;0.00;1.93;6.40;100.00;-20.79;339.21;339.21;100.00;0.00;342.43;1064.00;100.00
2016-10-26;0.00;1.69;6.39;100.00;-98.03;261.97;261.97;100.00;0.00;295.28;1581.00;100.00
2016-10-27;0.00;1.52;6.59;100.00;-74.75;285.25;285.25;100.00;0.00;200.53;1280.00;100.00
2016-10-28;0.00;2.00;6.78;100.00;-54.41;305.59;305.59;100.00;0.00;244.31;1239.00;100.00
2016-10-29;0.00;2.24;7.71;100.00;-35.89;324.12;324.12;100.00;0.00;338.93;1310.00;100.00
2016-10-30;0.00;1.71;7.40;100.00;-53.19;306.81;306.81;100.00;0.00;173.69;1161.00;100.00
2016-10-31;0.00;1.74;5.84;100.00;-27.82;332.18;332.18;100.00;0.00;165.78;1582.00;100.00
2016-11-01;0.00;1.82;5.78;100.00;3.52;3.52;3.52;100.00;0.00;353.85;1088.00;100.00
2016-11-02;0.00;1.50;5.91;100.00;-17.32;342.68;342.68;100.00;0.00;351.03;1084.00;100.00
2016-11-03;0.00;2.25;8.46;100.00;-131.73;228.27;228.27;100.00;0.00;347.94;1072.00;100.00
2016-11-04;0.00;1.54;6.34;100.00;-120.59;239.41;239.41;100.00;0.00;201.68;1435.00;100.00
2016-11-05;0.00;1.74;6.12;100.00;-61.57;298.43;298.43;100.00;0.00;312.82;1214.00;100.00
2016-11-06;0.00;1.53;5.86;100.00;-49.47;310.53;310.53;100.00;0.00;221.56;1382.00;100.00
2016-11-07;0.00;1.83;8.19;100.00;-69.71;290.29;290.29;100.00;0.00;263.21;1456.00;100.00
2016-11-08;0.00;1.73;6.06;100.00;-49.88;310.12;310.12;100.00;0.00;237.19;1216.00;100.00
2016-11-09;0.00;1.56;6.64;100.00;-54.59;305.41;305.41;100.00;0.00;204.59;1360.00;100.00
2016-11-10;0.00;1.45;7.17;100.00;-58.98;301.03;301.03;100.00;0.00;241.50;1275.00;100.00
2016-11-11;0.00;1.52;5.73;100.00;-96.06;263.94;263.94;100.00;0.00;174.88;1063.00;100.00
2016-11-12;0.00;1.16;4.66;100.00;-48.26;311.74;311.74;100.00;0.00;90.92;401.50;100.00
2016-11-13;0.00;1.28;5.02;100.00;-46.60;313.40;313.40;100.00;0.00;132.51;1045.00;100.00
2016-11-14;0.00;1.79;7.41;100.00;-82.70;277.30;277.30;100.00;0.00;337.21;1187.00;100.00
2016-11-15;0.00;1.73;5.98;100.00;-125.22;234.78;234.78;100.00;0.00;353.52;1216.00;100.00
2016-11-16;0.00;2.05;7.03;100.00;-114.62;245.39;245.39;100.00;0.00;281.21;1406.00;100.00
2016-11-17;0.00;1.65;5.78;100.00;-103.20;256.80;256.80;100.00;0.00;317.41;1333.00;100.00
2016-11-18;0.00;1.33;5.75;100.00;-65.84;294.16;294.16;100.00;0.00;178.25;1117.00;100.00
2016-11-19;0.00;1.95;7.38;100.00;-104.83;255.18;255.18;100.00;0.00;289.43;1495.00;100.00
2016-11-20;0.00;2.28;7.66;100.00;-34.05;325.95;325.95;100.00;0.00;369.76;1106.00;100.00
2016-11-21;0.00;1.53;6.29;100.00;-63.30;296.70;296.70;100.00;0.00;253.26;1484.00;100.00
2016-11-22;0.00;2.09;7.58;100.00;-77.30;282.70;282.70;100.00;0.00;357.20;1108.00;100.00
2016-11-23;0.00;2.12;7.72;100.00;-44.95;315.05;315.05;100.00;0.00;366.04;1103.00;100.00
2016-11-24;0.00;2.17;8.10;100.00;-85.04;274.96;274.96;100.00;0.00;375.16;1169.00;100.00
2016-11-25;0.00;1.58;6.17;100.00;-71.56;288.44;288.44;100.00;0.00;205.56;1541.00;100.00
2016-11-26;0.00;2.51;7.28;100.00;3.68;3.68;3.68;100.00;0.00;377.56;1115.00;100.00
2016-11-27;0.00;1.78;6.36;100.00;-3.57;356.43;356.43;100.00;0.00;374.20;1114.00;100.00
2016-11-28;0.00;1.60;5.84;100.00;-41.55;318.45;318.45;100.00;0.00;366.51;1121.00;100.00
2016-11-29;0.00;2.10;6.69;100.00;-101.90;258.10;258.10;100.00;0.00;238.38;1253.00;100.00
2016-11-30;0.00;1.68;6.82;100.00;-58.16;301.84;301.84;100.00;0.00;260.01;1380.00;100.00
2016-12-01;0.00;2.13;7.13;100.00;-31.12;328.88;328.88;100.00;0.00;360.39;1356.00;100.00
2016-12-02;0.00;1.92;6.99;100.00;-57.97;302.03;302.03;100.00;0.00;261.08;1339.00;100.00
2016-12-03;0.00;1.49;5.87;100.00;-48.97;311.03;311.03;100.00;0.00;175.64;877.00;100.00
2016-12-04;0.00;2.21;9.55;100.00;-80.43;279.58;279.58;100.00;0.00;280.73;1476.00;100.00
2016-12-05;0.00;1.98;5.30;100.00;-21.86;338.14;338.14;100.00;0.00;378.45;1110.00;100.00
2016-12-06;0.00;2.24;9.57;100.00;-110.60;249.40;249.40;100.00;0.00;372.57;1152.00;100.00
2016-12-07;0.00;1.86;5.91;100.00;-78.79;281.21;281.21;100.00;0.00;229.70;1402.00;100.00
2016-12-08;0.00;1.73;6.28;100.00;-63.40;296.60;296.60;100.00;0.00;237.14;1478.00;100.00
2016-12-09;0.00;2.06;8.53;100.00;-49.63;310.37;310.37;100.00;0.00;332.07;1484.00;100.00
2016-12-10;0.00;2.39;6.40;100.00;-8.84;351.16;351.16;100.00;0.00;374.15;1107.00;100.00
2016-12-11;0.00;1.77;6.47;100.00;-83.62;276.38;276.38;100.00;0.00;352.87;1303.00;100.00
2016-12-12;0.00;1.71;6.51;100.00;-79.52;280.48;280.48;100.00;0.00;286.14;1520.00;100.00
2016-12-13;0.00;1.65;6.64;100.00;-85.31;274.69;274.69;100.00;0.00;321.99;1372.00;100.00
2016-12-14;0.00;1.63;6.90;100.00;-102.30;257.70;257.70;100.00;0.00;249.93;1402.00;100.00
2016-12-15;0.00;1.50;6.76;100.00;-81.63;278.38;278.38;100.00;0.00;270.06;1644.00;100.00
2016-12-16;0.00;2.02;7.67;100.00;-86.90;273.10;273.10;100.00;0.00;317.07;1197.00;100.00
2016-12-17;0.00;1.81;7.22;100.00;-50.13;309.87;309.87;100.00;0.00;148.12;801.00;100.00
2016-12-18;0.00;1.77;6.79;100.00;-35.43;324.57;324.57;100.00;0.00;318.22;1213.00;100.00
2016-12-19;0.00;1.46;5.70;100.00;-59.92;300.08;300.08;100.00;0.00;195.31;1035.00;100.00
2016-12-20;0.00;1.55;5.67;100.00;-43.07;316.93;316.93;100.00;0.00;191.02;899.00;100.00
2016-12-21;0.00;1.95;7.95;100.00;-28.91;331.09;331.09;100.00;0.00;361.30;1197.00;100.00
2016-12-22;0.00;2.13;7.03;100.00;-38.91;321.09;321.09;100.00;0.00;367.59;1183.00;100.00
2016-12-23;0.00;1.94;7.27;100.00;-67.90;292.10;292.10;100.00;0.00;303.62;1263.00;100.00
2016-12-24;0.00;2.02;6.46;100.00;-92.28;267.72;267.72;100.00;0.00;375.18;1156.00;100.00
2016-12-25;0.00;1.37;5.54;100.00;-74.12;285.88;285.88;100.00;0.00;138.72;644.90;100.00
2016-12-26;0.00;2.61;9.68;100.00;-48.86;311.14;311.14;100.00;0.00;375.45;1129.00;100.00
2016-12-27;0.00;1.69;5.73;100.00;-32.02;327.98;327.98;100.00;0.00;378.96;1124.00;100.00
2016-12-28;0.00;1.86;6.58;100.00;-62.96;297.04;297.04;100.00;0.00;289.40;1367.00;100.00
2016-12-29;0.00;1.88;7.55;100.00;-50.04;309.96;309.96;100.00;0.00;330.57;1153.00;100.00
2016-12-30;0.00;2.07;8.36;100.00;-37.20;322.81;322.81;100.00;0.00;330.21;1355.00;100.00
2016-12-31;0.00;2.10;8.33;100.00;-77.98;282.02;282.02;100.00;0.00;377.56;1119.00;100.00
2017-01-01;0.00;1.93;7.82;100.00;-54.18;305.82;305.82;100.00;0.00;364.93;1213.00;100.00
2017-01-02;0.00;2.11;7.20;100.00;-91.39;268.61;268.61;100.00;0.00;325.84;1292.00;100.00
2017-01-03;0.00;2.14;7.30;100.00;-95.87;264.13;264.13;100.00;0.00;371.32;1138.00;100.00
2017-01-04;0.00;2.16;5.85;100.00;-67.00;293.00;293.00;100.00;0.00;373.97;1111.00;100.00
2017-01-05;0.00;1.95;8.15;100.00;-87.99;272.02;272.02;100.00;0.00;364.36;1175.00;100.00
2017-01-06;0.00;1.86;7.86;100.00;-57.52;302.48;302.48;100.00;0.00;367.91;1094.00;100.00
2017-01-07;0.00;1.75;6.85;100.00;-57.87;302.13;302.13;100.00;0.00;350.15;1338.00;100.00
2017-01-08;0.00;1.59;6.15;100.00;-53.96;306.04;306.04;100.00;0.00;293.79;1569.00;100.00
2017-01-09;0.00;1.89;7.17;100.00;-101.99;258.01;258.01;100.00;0.00;336.29;1442.00;100.00
2017-01-10;0.00;1.74;6.75;100.00;-74.53;285.47;285.47;100.00;0.00;285.67;1533.00;100.00
2017-01-11;0.00;1.85;6.62;100.00;-98.80;261.21;261.21;100.00;0.00;331.26;1238.00;100.00
2017-01-12;0.00;1.54;7.19;100.00;-60.69;299.31;299.31;100.00;0.00;295.19;1273.00;100.00
2017-01-13;0.00;1.85;6.70;100.00;-86.59;273.41;273.41;100.00;0.00;342.42;1074.00;100.00
2017-01-14;0.00;1.61;6.52;100.00;-77.40;282.60;282.60;100.00;0.00;298.83;1244.00;100.00
2017-01-15;0.00;1.82;6.90;100.00;-97.56;262.44;262.44;100.00;0.00;317.71;1167.00;100.00
2017-01-16;0.00;1.65;6.10;100.00;-83.96;276.04;276.04;100.00;0.00;309.90;1316.00;100.00
2017-01-17;0.00;1.83;7.34;100.00;-98.17;261.83;261.83;100.00;0.00;217.77;1466.00;100.00
2017-01-18;0.00;1.79;6.90;100.00;-95.04;264.96;264.96;100.00;0.00;307.46;1291.00;100.00
2017-01-19;0.00;1.64;6.50;100.00;-68.05;291.95;291.95;100.00;0.00;326.18;1206.00;100.00
2017-01-20;0.00;1.40;5.87;100.00;-88.63;271.38;271.38;100.00;0.00;191.11;1150.00;100.00
2017-01-21;0.00;1.47;6.30;100.00;-70.20;289.80;289.80;100.00;0.00;302.32;1020.00;100.00
2017-01-22;0.00;1.48;6.01;100.00;-70.04;289.97;289.97;100.00;0.00;327.87;1023.00;100.00
2017-01-23;0.00;1.64;7.13;100.00;-61.18;298.82;298.82;100.00;0.00;324.80;1240.00;100.00
2017-01-24;0.00;1.76;7.54;100.00;-77.45;282.55;282.55;100.00;0.00;278.46;1350.00;100.00
2017-01-25;0.00;1.91;7.23;100.00;-89.54;270.46;270.46;100.00;0.00;280.65;1261.00;100.00
2017-01-26;0.00;1.37;5.82;100.00;-117.69;242.32;242.32;100.00;0.00;236.21;1155.00;100.00
2017-01-27;0.00;1.60;6.53;100.00;-64.01;295.99;295.99;100.00;0.00;318.17;963.00;100.00
2017-01-28;0.00;1.67;7.20;100.00;-43.46;316.54;316.54;100.00;0.00;285.98;1268.00;100.00
2017-01-29;0.00;1.59;6.36;100.00;-95.89;264.11;264.11;100.00;0.00;195.19;1182.00;100.00
2017-01-30;0.00;1.32;4.42;100.00;-76.10;283.90;283.90;100.00;0.00;104.97;434.70;100.00
2017-01-31;0.00;1.42;5.82;100.00;-53.03;306.97;306.97;100.00;0.00;237.80;1250.00;100.00
2017-02-01;0.00;1.26;5.02;100.00;-81.92;278.08;278.08;100.00;0.00;100.17;543.00;100.00
2017-02-02;0.00;1.27;4.49;100.00;-78.42;281.58;281.58;100.00;0.00;88.50;499.10;100.00
2017-02-03;0.00;1.12;5.01;100.00;-57.05;302.96;302.96;100.00;0.00;83.04;543.40;100.00
2017-02-04;0.00;1.67;7.22;100.00;-15.79;344.21;344.21;100.00;0.00;326.04;991.00;100.00
2017-02-05;0.00;1.57;6.47;100.00;-31.31;328.70;328.70;100.00;0.00;336.97;1034.00;100.00
2017-02-06;0.00;1.62;7.43;100.00;-87.22;272.78;272.78;100.00;0.00;299.07;1239.00;100.00
2017-02-07;0.00;1.58;7.13;100.00;-55.20;304.80;304.80;100.00;0.00;250.73;1405.00;100.00
2017-02-08;0.00;1.69;5.68;100.00;-10.06;349.95;349.95;100.00;0.00;345.29;1058.00;100.00
2017-02-09;0.00;1.36;6.10;100.00;-44.35;315.65;315.65;100.00;0.00;356.28;1100.00;100.00
2017-02-10;0.00;1.63;7.13;100.00;-111.17;248.83;248.83;100.00;0.00;288.84;1420.00;100.00
2017-02-11;0.00;1.36;6.53;100.00;-45.17;314.83;314.83;100.00;0.00;243.80;1369.00;100.00
2017-02-12;0.00;1.72;6.22;100.00;-67.41;292.59;292.59;100.00;0.00;282.53;1461.00;100.00
2017-02-13;0.00;1.60;6.84;100.00;-66.65;293.35;293.35;100.00;0.00;248.81;1380.00;100.00
2017-02-14;0.00;1.54;6.43;100.00;-61.96;298.04;298.04;100.00;0.00;310.36;1059.00;100.00
2017-02-15;0.00;1.69;6.68;100.00;-33.57;326.43;326.43;100.00;0.00;303.24;1028.00;100.00
2017-02-16;0.00;1.80;6.94;100.00;-21.98;338.02;338.02;100.00;0.00;332.06;1105.00;100.00
2017-02-17;0.00;1.50;5.85;100.00;-94.79;265.21;265.21;100.00;0.00;235.20;1139.00;100.00
2017-02-18;0.00;1.63;5.66;100.00;-51.29;308.72;308.72;100.00;0.00;325.51;1019.00;100.00
2017-02-19;0.00;1.54;5.17;100.00;-110.47;249.53;249.53;100.00;0.00;326.50;1026.00;100.00
2017-02-20;0.00;1.77;6.29;100.00;-101.49;258.51;258.51;100.00;0.00;303.59;1216.00;100.00
2017-02-21;0.00;1.68;7.06;100.00;-94.57;265.43;265.43;100.00;0.00;288.42;1375.00;100.00
2017-02-22;0.00;1.59;6.60;100.00;-63.90;296.10;296.10;100.00;0.00;239.93;1289.00;100.00
2017-02-23;0.00;1.36;6.11;100.00;-84.34;275.66;275.66;100.00;0.00;291.93;1176.00;100.00
2017-02-24;0.00;1.27;6.30;100.00;-56.31;303.69;303.69;100.00;0.00;310.61;1056.00;100.00
2017-02-25;0.00;1.29;5.50;100.00;-54.68;305.32;305.32;100.00;0.00;295.76;989.00;100.00
2017-02-26;0.00;1.35;5.77;100.00;-62.15;297.85;297.85;100.00;0.00;293.03;980.00;100.00
2017-02-27;0.00;1.47;6.65;100.00;1.90;1.90;1.90;100.00;0.00;304.78;976.00;100.00
2017-02-28;0.00;1.82;8.71;100.00;-18.88;341.13;341.13;100.00;0.00;307.17;987.00;100.00
2017-03-01;0.00;1.60;6.63;100.00;-83.92;276.08;276.08;100.00;0.00;307.93;984.00;100.00
2017-03-02;0.00;1.74;6.93;100.00;-65.97;294.03;294.03;100.00;0.00;226.01;1050.00;100.00
2017-03-03;0.00;1.68;6.49;100.00;-85.23;274.77;274.77;100.00;0.00;154.64;1084.00;100.00
2017-03-04;0.00;1.34;6.15;100.00;-40.21;319.79;319.79;100.00;0.00;282.65;988.00;100.00
2017-03-05;0.00;1.67;6.06;100.00;-106.20;253.80;253.80;100.00;0.00;299.44;986.00;100.00
2017-03-06;0.00;1.30;5.65;100.00;-74.31;285.69;285.69;100.00;0.00;263.56;1108.00;100.00
2017-03-07;0.00;1.50;7.37;100.00;-71.81;288.19;288.19;100.00;0.00;228.64;1273.00;100.00
2017-03-08;0.00;1.52;6.64;100.00;-55.03;304.97;304.97;100.00;0.00;202.97;1287.00;100.00
2017-03-09;0.00;1.34;5.17;100.00;-7.75;352.26;352.26;100.00;0.00;299.36;982.00;100.00
2017-03-10;0.00;1.53;5.71;100.00;-59.83;300.17;300.17;100.00;0.00;297.52;970.00;100.00
2017-03-11;0.00;1.47;5.40;100.00;-66.52;293.48;293.48;100.00;0.00;296.44;968.00;100.00
2017-03-12;0.00;1.69;6.01;100.00;-130.89;229.11;229.11;100.00;0.00;296.28;966.00;100.00
2017-03-13;0.00;1.68;6.35;100.00;-105.78;254.23;254.23;100.00;0.00;163.77;934.00;100.00
2017-03-14;0.00;1.54;7.18;100.00;-25.22;334.78;334.78;100.00;0.00;247.72;1160.00;100.00
2017-03-15;0.00;1.61;6.56;100.00;-38.57;321.43;321.43;100.00;0.00;286.57;954.00;100.00
2017-03-16;0.00;1.46;6.15;100.00;-65.75;294.25;294.25;100.00;0.00;202.98;1299.00;100.00
2017-03-17;0.00;1.27;6.45;100.00;-37.71;322.29;322.29;100.00;0.00;210.06;1002.00;100.00
2017-03-18;0.00;1.62;6.81;100.00;-92.81;267.19;267.19;100.00;0.00;149.45;1162.00;100.00
2017-03-19;0.00;1.11;5.26;100.00;-61.87;298.13;298.13;100.00;0.00;104.41;808.00;100.00
2017-03-20;0.00;1.42;6.20;100.00;-98.58;261.42;261.42;100.00;0.00;201.57;1046.00;100.00
2017-03-21;0.00;1.19;4.52;100.00;-89.14;270.86;270.86;100.00;0.00;63.05;288.90;100.00
2017-03-22;0.00;1.16;5.73;100.00;-67.46;292.54;292.54;100.00;0.00;173.46;1271.00;100.00
2017-03-23;0.00;1.00;3.49;100.00;-73.73;286.27;286.27;100.00;0.00;91.59;455.00;100.00
2017-03-24;0.00;1.57;5.00;100.00;-0.17;359.84;359.84;100.00;0.00;183.53;1192.00;100.00
2017-03-25;0.00;1.83;5.83;100.00;5.53;5.53;5.53;100.00;0.00;267.27;946.00;100.00
2017-03-26;0.00;1.67;5.87;100.00;43.68;43.68;43.68;100.00;0.00;265.56;896.00;100.00
2017-03-27;0.00;1.45;5.39;100.00;-91.70;268.30;268.30;100.00;0.00;264.47;891.00;100.00
2017-03-28;0.00;1.56;5.96;100.00;-124.97;235.03;235.03;100.00;0.00;177.33;1144.00;100.00
2017-03-29;0.00;1.99;6.76;100.00;21.96;21.96;21.96;100.00;0.00;225.29;929.00;100.00
2017-03-30;0.00;1.44;5.67;100.00;-29.80;330.20;330.20;100.00;0.00;258.15;881.00;100.00
2017-03-31;0.00;1.64;7.36;100.00;-121.92;238.08;238.08;100.00;0.00;242.99;964.00;100.00
2017-04-01;0.00;1.80;7.11;100.00;29.81;29.81;29.81;100.00;0.00;219.61;1123.00;100.00
2017-04-02;0.00;1.60;5.13;100.00;12.75;12.75;12.75;100.00;0.00;252.32;870.00;100.00
